filename,width,height,class,xmin,ymin,xmax,ymax
DSC_0310_JPG.rf.dd79db7585abc913cc2ff8dbc03feb4f.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,17,189,512,428
IMG_20190419_113410_jpg.rf.dc4c705f35efeaf2a77964690966e9b7.jpg,512,512,Health,0,0,512,512
DSC_0700_jpg.rf.d7fcd3c6446a05558475c5fb51fbaa21.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,118,0,376,512
IMG_20190419_145405_jpg.rf.d92e03076293a1059becf570afa2624f.jpg,512,512,Health,61,0,483,512
DSC_0101_jpg.rf.dd69fd9540ef490ce083b4b19fec0227.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,0,15,512,480
DSC_0394_jpg.rf.db7de005b2365166e6eb61dbf94ac21e.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,164,137,244,406
IMG_20190419_112952_jpg.rf.d54578cf1534c42e1b3b04028ecc1376.jpg,512,512,Health,110,0,413,512
DSC_0400_JPG.rf.db595979a8cbe198ec6c0c913b3bb941.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,198,101,389,317
IMG_20190419_145011_jpg.rf.da418354c7597272aa7a638ec031ddbe.jpg,512,512,Health,0,142,512,410
IMG_20190419_114505_jpg.rf.dde2890f80537e0044e5ffc3080dc519.jpg,512,512,Health,102,0,504,512
DSC_0393_JPG.rf.def0cd39ef83505d85ce752874191db2.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,1,113,357,378
DSC_0400_JPG.rf.de253c861b9d402f03262b90a1399f67.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,198,101,389,317
DSC_0312_JPG.rf.e4143fb074513825f28161295ed96a5e.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,99,0,343,512
IMG_20190419_095504_jpg.rf.e4602eb037e603e6d33c7ec8d09ffc31.jpg,512,512,Health,107,0,239,512
DSC_0405_JPG.rf.e344c29d03659ab6ffbc97e2ed1871eb.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,101,0,425,512
DSC_0510_jpg.rf.ddea6e1e48b0d34f8a7e8acbe0e4e0fd.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,0,0,512,512
DSC_0117_jpg.rf.e33f7271a43fa0d9d2b7b0dc23ec53f0.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,0,0,512,511
DSC_0305_JPG.rf.e0eda8f943ae1fc2b1fc7e5dc3b90560.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,3,42,512,349
DSC_0377_JPG.rf.de03a7577a679d20f78d62bff0f99f26.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,175,9,313,511
DSC_0501_jpg.rf.dd803df23ddaf153dfd30ac71125e1ff.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,0,50,512,512
DSC_0292_JPG.rf.e067711186daa06c88cb72f859c8a9ac.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,198,74,396,282
DSC_0315_jpg.rf.e28880d49d3a74ff8b67a414d159f6ee.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,0,121,512,330
DSC_0370_jpg.rf.e3de1a627f1be556f3f2d45030bd274b.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,148,186,351,328
DSC_0313_JPG.rf.e08f6646e32284ad943dec6c964a999a.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,162,0,368,512
IMG_20190419_095504_jpg.rf.e241ef7dbe2ba6c094e8ada08c0f5c6b.jpg,512,512,Health,274,0,406,512
IMG_20190419_095442_jpg.rf.e110976fb08d183d02bd146a8cc945ce.jpg,512,512,Health,78,0,483,512
IMG_20190419_145405_jpg.rf.e3a14294982dd996a814ac7a76292b31.jpg,512,512,Health,61,0,483,512
IMG_20190419_164305_jpg.rf.e2f855ffdaadf3b98f8571799092a688.jpg,512,512,Health,0,249,512,418
DSC_0503_jpg.rf.e42e97b621a9299d0bdec25e3720d583.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,0,51,501,481
DSC_0121_jpg.rf.e46a6d976b61345e4c501daf826e1995.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,0,157,512,404
DSC_0391_jpg.rf.e1567b7a6958149dbbfe110bd3b79a45.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,221,174,383,398
DSC_0333_JPG.rf.de855215337704f1de290ed7f4c89c99.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,240,70,346,294
IMG_20190419_134553_jpg.rf.e57cf656eda346fed7447e9b41c15080.jpg,512,512,Health,0,78,512,447
DSC_0382_JPG.rf.e497c7a31fbdba5b5bd664627ee5e4d6.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,141,1,372,470
IMG_20190419_114407_jpg.rf.e3626aecd7c9527dac8b955cddab6a87.jpg,512,512,Health,0,0,512,512
DSC_0315_jpg.rf.e64588c2667e70a206a34480dbcbd692.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,0,121,512,330
DSC_0394_jpg.rf.e74cad5b7c191dacd1a6b4b8be4d5efd.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,107,164,376,244
IMG_20190419_145430_jpg.rf.e5f47b52694645e36de63b3dd97e3c30.jpg,512,512,Health,5,0,512,512
IMG_20190419_113359_jpg.rf.e6cdff40d9894b280023e942efffc493.jpg,512,512,Health,43,0,417,512
DSC_0338_JPG.rf.e67e310bd45f1dabd1583e1821e7f3a6.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,116,0,320,512
DSC_0119_jpg.rf.e95571ea45451bce87e4e59f901c2ae8.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,419,0,512,508
DSC_0119_jpg.rf.e95571ea45451bce87e4e59f901c2ae8.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,342,118,413,452
DSC_0119_jpg.rf.e95571ea45451bce87e4e59f901c2ae8.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,275,138,335,399
DSC_0119_jpg.rf.e95571ea45451bce87e4e59f901c2ae8.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,193,0,280,346
DSC_0119_jpg.rf.e95571ea45451bce87e4e59f901c2ae8.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,66,0,198,166
DSC_0119_jpg.rf.e95571ea45451bce87e4e59f901c2ae8.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,145,154,195,218
DSC_0394_jpg.rf.e4c8c2b5b5cb06ea783e9ad92e01176f.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,164,107,244,376
DSC_0515_jpg.rf.e8685ca9a4b98e6ff8bfb8a1d8524bcb.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,0,100,512,408
IMG_20190419_100522_jpg.rf.ea782cab05784c1e6d5a4855941f565c.jpg,512,512,Health,122,0,512,512
DSC_0301_JPG.rf.e829f5cabbc39e18e651fa09e16f655b.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,204,0,410,476
DSC_0700_jpg.rf.e607d7476e5b46aad2de76f1cac9c5c8.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,0,118,512,376
DSC_0109_jpg.rf.eb0c20ef4218f93ef67a74013878ed4f.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,0,1,512,512
DSC_0100_jpg.rf.e7a73732cb990ae475dfb43389c66c05.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,184,0,512,512
DSC_0292_JPG.rf.eb3eaee3f779c9058c89aa71c09ca2de.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,198,231,396,439
DSC_0512_jpg.rf.eb85e467ceb7be9f1b76e0cef4d4d61e.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,0,118,512,404
DSC_0320_JPG.rf.e6c94165d66b113cf214720074c1b86c.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,0,121,504,439
DSC_0314_JPG.rf.eabcc9b14e968a773d1af3a738c4922b.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,166,0,328,512
IMG_20190419_100514_jpg.rf.eaa085c428eabea66c3a4013ff1b799e.jpg,512,512,Health,0,117,512,512
DSC_0333_JPG.rf.e335dc3f5dd1df6d35affed154cc2bf5.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,218,167,442,273
IMG_20190419_145312_jpg.rf.ecd513175d5af22e6b042be028bff8aa.jpg,512,512,Health,45,0,461,512
DSC_0386_JPG.rf.e9d5abcb044a243ba78f3ce0dc7dc8ef.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,226,80,404,473
DSC_0313_JPG.rf.ebca1d4968430dec53ca60c566b8a83c.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,162,0,368,512
DSC_0317_JPG.rf.eceb1e1518b5d7810fc35c8a2eaf9751.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,135,0,381,512
DSC_0305_JPG.rf.ed531df2a024729af41bf8a45dc76316.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,164,3,471,512
IMG_20190419_134629_jpg.rf.e9d762a779e3325ab921d7d813a5fd6c.jpg,512,512,Health,74,0,464,512
DSC_0121_jpg.rf.ec67c77a0290cb0410460324419f8fbd.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,0,109,512,355
IMG_20190419_112952_jpg.rf.eee044d8198023da31715707b0f3725e.jpg,512,512,Health,99,0,402,512
IMG_20190419_113359_jpg.rf.ed974b06053c129a4c82ec74043b3cc0.jpg,512,512,Health,96,0,470,512
DSC_0395_JPG.rf.ecaad2614d43bcbe717e88d5087aa360.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,181,53,315,510
DSC_0399_JPG.rf.e79b9226d184f896d329b5e69805bcc5.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,186,0,413,410
DSC_0367_JPG.rf.ed550877922d128759295c9c7467f925.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,200,152,396,364
IMG_20190419_134622_jpg.rf.eed540fd55d6c814eadd57bc166511ed.jpg,512,512,Health,66,0,394,512
DSC_0702_jpg.rf.ee3550312b53fac9c21558b5de03e816.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,0,69,512,482
IMG_20190419_114505_jpg.rf.ed6c2f955ea9af01c9963222e82eb37e.jpg,512,512,Health,0,102,512,504
DSC_0121_jpg.rf.f2e04725622e237b6c85df763d1d83d1.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,0,108,512,355
DSC_0104_jpg.rf.ee0d54de32efb236f921c7aa4a1b33e7.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,164,1,512,512
IMG_20190419_115453_jpg.rf.eeb2213ef08ade07267dafd2bbc25436.jpg,512,512,Health,0,68,505,438
DSC_0323_JPG.rf.ee356c7270ea9b54cdc01a22a30e8e9b.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,164,58,473,420
DSC_0388_JPG.rf.f4a045eb75ece84e95c4cef394ce3549.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,259,0,406,512
DSC_0304_JPG.rf.f4bdd751312434ef844bf15770829a21.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,120,0,355,512
DSC_0328_jpg.rf.f11a488d875fc0ae506438a8012777df.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,1,107,512,408
IMG_20190419_114438_jpg.rf.f24001163b05343bf450cce701780f5c.jpg,512,512,Health,0,186,512,402
DSC_0511_jpg.rf.f219dfa43f03c97e571e5503675c1da7.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,0,0,508,512
DSC_0392_JPG.rf.f5f754e6e8579b8c86f2c1c8d6d74833.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,128,106,511,370
DSC_0114_jpg.rf.f39c226de37716c14913c2fe1a6397a5.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,26,0,404,512
DSC_0389_JPG.rf.f55b2891ee272c097b5362f373af8769.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,202,171,511,365
DSC_0389_JPG.rf.f55b2891ee272c097b5362f373af8769.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,3,284,171,389
DSC_0301_JPG.rf.f37a73f14b4916662e85bafac6bd1c68.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,0,103,476,309
DSC_0406_JPG.rf.f33c1bf0761a136c8e6577bebf5c3950.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,0,150,498,418
DSC_0400_JPG.rf.f4d0a68ad7a7713240944ecde251e287.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,101,198,317,389
DSC_0703_JPG.rf.f2b0bb1b6cd61fae8038af2d3abc7e2d.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,198,0,406,512
IMG_20190419_100522_jpg.rf.f51b3652077ac5b20e23effe9299681c.jpg,512,512,Health,0,122,512,512
IMG_20190419_113415_jpg.rf.f138d74774688009f584111b20b711f4.jpg,512,512,Health,0,0,512,512
IMG_20190419_113359_jpg.rf.f654fba22b34027010abe4d63169d836.jpg,512,512,Health,0,96,512,470
DSC_0118_jpg.rf.f8533966dd085a6f5dbd6b352cbc17dc.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,300,117,512,454
DSC_0118_jpg.rf.f8533966dd085a6f5dbd6b352cbc17dc.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,0,108,292,409
DSC_0118_jpg.rf.f8533966dd085a6f5dbd6b352cbc17dc.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,0,1,98,98
DSC_0118_jpg.rf.f8533966dd085a6f5dbd6b352cbc17dc.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,113,62,153,106
IMG_20190419_100514_jpg.rf.ee737f03a8efa95b4748315afafc95b5.jpg,512,512,Health,0,117,512,512
IMG_20190419_095442_jpg.rf.f6b10289d770ff56e716661ea7950bba.jpg,512,512,Health,0,78,512,483
DSC_0336_jpg.rf.f59114243e676b3dcc64d94807d2e05e.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,0,170,512,380
DSC_0325_JPG.rf.f3f584d859e01e63f3563baa6468f05e.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,215,218,333,432
DSC_0292_JPG.rf.f83c99301fd0178fe8778c8a64801364.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,74,198,282,396
DSC_0386_JPG.rf.f881fd8cee105a8499d5d7e237a0c601.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,226,39,404,432
DSC_0394_jpg.rf.f25e588e9d9015cab0f6492c9966d670.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,164,107,244,376
DSC_0100_jpg.rf.f7f23f17ce0639c640ee031ce0273c6a.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,0,0,328,512
IMG_20190419_145312_jpg.rf.f7ff64a3d438eed85e9ce915e4cc924a.jpg,512,512,Health,0,52,512,468
DSC_0303_JPG.rf.f93bf023bf053aa0dc8fbcbf8f24666d.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,3,114,512,347
IMG_20190419_145430_jpg.rf.f935e2d2c6199e357a4b719c9a7e807b.jpg,512,512,Health,0,1,512,507
DSC_0395_JPG.rf.f6407503a00c15fcea1abeaa9d15e843.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,53,198,510,332
DSC_0389_JPG.rf.fd441ecc81afe0c589054a26d9e01bc1.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,202,148,511,342
DSC_0389_JPG.rf.fd441ecc81afe0c589054a26d9e01bc1.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,3,124,171,229
DSC_0375_JPG.rf.f90d4ef303853cdb8c44368555a69cc6.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,0,244,94,353
DSC_0375_JPG.rf.f90d4ef303853cdb8c44368555a69cc6.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,124,193,314,347
DSC_0375_JPG.rf.f90d4ef303853cdb8c44368555a69cc6.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,397,184,449,246
DSC_0700_jpg.rf.f94280359e3c8b50f0df8aa1584e38ac.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,118,0,376,512
DSC_0372_JPG.rf.f85d59c03f28a5dad4aa41f73fef84fc.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,139,2,363,511
IMG_20190419_145011_jpg.rf.f30b270d6676c46663d62a1f05bba82e.jpg,512,512,Health,0,142,512,410
DSC_0319_jpg.rf.fa6d6194481bb553f7c2e85dd22fb4e5.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,0,130,512,355
DSC_0320_JPG.rf.fea3c20322e0ce9e77119b2e5185e2aa.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,0,73,504,391
DSC_0366_jpg.rf.fd66e3ee9885e2903276ffab5d433012.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,106,31,369,511
DSC_0320_JPG.rf.fc9b4ba626d77a5913288dd6a342c3ac.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,0,73,504,391
DSC_0701_jpg.rf.fdac633b9a578bb81a726ea4e33957c9.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,148,0,380,512
DSC_0110_jpg.rf.fed478fa2f648a0d27daf394e87553b7.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,0,45,483,512
IMG_20190419_134622_jpg.rf.fee3e303db7753a36cf312c318a2bccd.jpg,512,512,Health,0,66,512,394
DSC_0367_JPG.rf.fdbd1574b98f1e78a35f490c31c67425.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,200,152,396,364
DSC_0406_JPG.rf.fd4c7777edc52f959d13f505d04ea68d.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,14,150,512,418
IMG_20190419_145312_jpg.rf.fefd7771f2d9f1cd24bbc3d2d34a4757.jpg,512,512,Health,0,45,512,461
DSC_0336_jpg.rf.4655be1f769d34190f5e670a89618afc.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,0,170,512,380
DSC_0300_JPG.rf.4465c298483bb38b9df9b0ac792befe1.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,118,0,320,509
DSC_0116_jpg.rf.4624931c9c2df512abec6c2973535c59.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,1,0,512,512
DSC_0381_JPG.rf.43ab018ba589dc7c7f1a5f37ce57b8a5.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,0,189,512,362
IMG_20190419_145037_jpg.rf.43aa1d640de931dac7c03151409c4724.jpg,512,512,Health,0,41,512,512
DSC_0303_JPG.rf.46bab956f6b244605de1096af90e4c2b.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,0,166,509,399
DSC_0302_JPG.rf.4794efecb10141aa781208aeb2e4dce1.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,3,188,512,393
DSC_0382_JPG.rf.48a9f6326915d89e2ac3afc105a0e83a.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,1,141,470,372
DSC_0389_JPG.rf.488f76963f1aee4b7aa7fd5db4d15f08.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,171,1,365,310
DSC_0389_JPG.rf.488f76963f1aee4b7aa7fd5db4d15f08.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,284,342,389,510
DSC_0389_JPG.rf.4407839038cdf74b9c43fe307f66dc3b.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,1,148,310,342
DSC_0389_JPG.rf.4407839038cdf74b9c43fe307f66dc3b.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,342,124,510,229
IMG_20190419_095629_jpg.rf.4810107a3533d7df6ab2c6ad8c0a0941.jpg,512,512,Health,0,0,512,488
DSC_0100_jpg.rf.49f245d69022b9ceb0be5ff521726c2f.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,0,0,512,328
DSC_0515_jpg.rf.49752dea92472b9bbb1a28b25e99f76a.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,0,104,512,412
IMG_20190419_134629_jpg.rf.48f8e96a106fcea66c2b16f6f44f06b1.jpg,512,512,Health,74,0,464,512
IMG_20190419_134553_jpg.rf.49be8ba4a5c2d11fedd5b3a4c0bf4331.jpg,512,512,Health,65,0,434,512
DSC_0106_jpg.rf.4935ef199d163a8185ef7c24149fc2f6.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,0,18,511,511
DSC_0111_jpg.rf.445af4fc72adf997bf64e77217a14479.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,0,0,512,512
DSC_0400_JPG.rf.48a35ed52e2b736d82bfbf2a317f113d.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,195,198,411,389
DSC_0378_JPG.rf.47671ecbfe4e36d6565d6991f3bec0b3.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,129,177,179,251
DSC_0378_JPG.rf.47671ecbfe4e36d6565d6991f3bec0b3.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,189,163,401,276
DSC_0314_JPG.rf.4a6719a96f803f8b6219877c28001990.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,0,184,512,346
DSC_0513_jpg.rf.4668d2fa0346d2bb95626712ab7d5245.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,2,63,512,391
DSC_0319_jpg.rf.4aace834f7ef3a8e1edbd3b8cd634541.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,0,130,512,355
DSC_0317_JPG.rf.44eb94de5c5f4204e9f000d800ed2a3f.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,0,135,512,381
DSC_0383_JPG.rf.4aafcc47c815ab1ea0d9e85d75a36775.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,169,78,360,466
DSC_0324_JPG.rf.4a51880d5548ecd63833004d65e54e1c.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,435,213,484,303
DSC_0324_JPG.rf.4a51880d5548ecd63833004d65e54e1c.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,298,238,346,326
DSC_0324_JPG.rf.4a51880d5548ecd63833004d65e54e1c.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,146,257,258,360
DSC_0324_JPG.rf.4a51880d5548ecd63833004d65e54e1c.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,2,288,106,400
DSC_0324_JPG.rf.4b6e63a49134a0f5c592cc4c4cfb3b1f.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,435,213,484,303
DSC_0324_JPG.rf.4b6e63a49134a0f5c592cc4c4cfb3b1f.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,298,238,346,326
DSC_0324_JPG.rf.4b6e63a49134a0f5c592cc4c4cfb3b1f.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,146,257,258,360
DSC_0324_JPG.rf.4b6e63a49134a0f5c592cc4c4cfb3b1f.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,2,288,106,400
DSC_0118_jpg.rf.4b3d000c7b66cebf3de0dca24d9c4611.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,117,0,454,212
DSC_0118_jpg.rf.4b3d000c7b66cebf3de0dca24d9c4611.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,108,220,409,512
DSC_0118_jpg.rf.4b3d000c7b66cebf3de0dca24d9c4611.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,1,414,98,512
DSC_0118_jpg.rf.4b3d000c7b66cebf3de0dca24d9c4611.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,62,359,106,399
IMG_20190419_102254_jpg.rf.4ac4c6348d4d6f4fab939ab2ce740a99.jpg,512,512,Health,112,0,411,512
DSC_0302_JPG.rf.4cfc71206b1207ff493019b700e4a72e.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,188,3,393,512
DSC_0118_jpg.rf.52171a520a6ed445fff4b6e6181522b5.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,0,117,212,454
DSC_0118_jpg.rf.52171a520a6ed445fff4b6e6181522b5.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,220,108,512,409
DSC_0118_jpg.rf.52171a520a6ed445fff4b6e6181522b5.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,414,1,512,98
DSC_0118_jpg.rf.52171a520a6ed445fff4b6e6181522b5.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,359,61,399,106
DSC_0301_JPG.rf.4eb0033999c930192d9d540a2bc8992d.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,36,204,512,410
DSC_0117_jpg.rf.53ef006bb331be9f66eafc072a77503a.jpg,512,512,Bercak Coklat -Helminthosporium oryzae-,0,1,512,512
DSC_0310_JPG.rf.4fe029fad2ace20992d728884814a4f6.jpg,512,512,Bercak Daun -Ustilaginoidea virens-,17,189,512,428
DSC_0374_JPG.rf.5128774ef05176c8d478376a6221f004.jpg,512,512,Hawar Daun Bakteri -Xanthomonas oryzae-,125,0,390,508
